song_id,name_song,track_number,album_id,album_name
0rEFT5a7hFbO6xl9essItt,FDVP,2,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
6MYMoJJFzRb1R7hRR2iYL1,GDL,3,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
69kFrD7Mi8MJq9tAvJaYqO,Sobras y Mujeres,4,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
3WDC9FGrNT9TbFJp9gBIbm,3 TROKAS,5,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
4zfQER4owi8q6NL8Gg63Ya,CRAZYZ,6,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
6yl1R2PR8aWZr8etPEqJL8,CHAMBA,7,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
0yS8oUlppSbADwFVGYjbMQ,CJNG,8,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
6qtOaQrYTqyAZdNMCmGQwr,F's,9,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
6UtWwuheJr5LLDeVypPNx7,EXCESOS,10,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
7gOAl2AH3ggAsu90GLbcpH,POLVOS DE CHANEL,11,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
2qrZpvfxSgXu7JXxYCj3Ka,PRADAX,12,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
7zpWphO4K5Z7zdN22spkCI,ZONA DE COMFORT,13,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
1Rt5PxKde8JdrCk4ZTnu0g,Dafuk,14,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
6CvTEtGagmzQvkUzzyKR9k,HARLEY QUINN,15,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
4VpTPw4gPDdhSITd3okIaZ,FREAKY FREAKY,16,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
5YZgFW1hURKX02zTayrpGI,BARBIEZ,17,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
0PcqxbDALEHfw0kAHWlpll,CUCU,18,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
3BssiKHkHy0zXZCj1T8TcJ,INMORTAL,19,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
13NKTZfS74IIOKdJoLND88,PLVO BLNCO,20,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
3YIQgQd87ky85C6iLvEvaN,CHICHIS,21,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
76f1K9hyG4j9Mny8mfgmtw,DON MERFOZ,22,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
1npx6ZSuv0KOIa8Pv7qCsu,Puro MQueen,23,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
1XBg3rmlUnUgXqZX7DacOq,BIEN CHAKA,24,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
4wlmbB1rquZGIvgtQndhXm,Me Jalé Pal Antro,25,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
5b4r2u2cTLeVNvbi2jCley,TU KISS,26,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
3kx21xR6IboC9HVdajgBoc,SABOR FRESA,27,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
2O223PoYCkIPSsE4cmnr9v,TQM,28,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
2nzfgpGvMINYAzrv7YpHfv,Desgraciada,29,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
0lbDzTINTToToBpkrnQT2t,UNA CERVEZA,30,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
7LpOv13UlQtTVbknzGGzQm,Mi Vecindario,1,7idxAlo8GuUKWV7RhOlptp,Pa Que Hablen
0INsSoDfcZKmaLiw5z6Brr,Gente Nueva,2,7idxAlo8GuUKWV7RhOlptp,Pa Que Hablen
0MHFbqdlWzAkgO8p7pkfMb,Mi Terre CLN,3,7idxAlo8GuUKWV7RhOlptp,Pa Que Hablen
4KYdqX7VWv3gBuFNI0n4mJ,Whiskey Con Agua,4,7idxAlo8GuUKWV7RhOlptp,Pa Que Hablen
0UbesRsX2TtiCeamOIVEkp,Ch y la Pizza,5,7idxAlo8GuUKWV7RhOlptp,Pa Que Hablen
3ED6wBTpybjYfzl9ZHAS67,Francotirador,6,7idxAlo8GuUKWV7RhOlptp,Pa Que Hablen
17js0w8GTkTUFGFM6PYvBd,Igualito a Mi Apá,7,7idxAlo8GuUKWV7RhOlptp,Pa Que Hablen
7LEx6UUC2xzYGz8D8eCU36,Una Raya Más Al Tigre,8,7idxAlo8GuUKWV7RhOlptp,Pa Que Hablen
0wF2PAVr6cA0RS0B5FS51W,Más Bélico Que el Diablo,9,7idxAlo8GuUKWV7RhOlptp,Pa Que Hablen
2VmeNiaRsq0Z2gcMcQvHb8,Modo Maldito,10,7idxAlo8GuUKWV7RhOlptp,Pa Que Hablen
4QrJ0FGSzvnV6TPXFOASaw,Otro Amanecer,11,7idxAlo8GuUKWV7RhOlptp,Pa Que Hablen
1S65ib6SBhlsneaVmjbdrw,Tu Ventana,12,7idxAlo8GuUKWV7RhOlptp,Pa Que Hablen
5ItFDgE4V1nq9VkDfZTedg,Aretes,13,7idxAlo8GuUKWV7RhOlptp,Pa Que Hablen
2Uw0BLEO96u70KQSWOc0XZ,Se Logró,1,7JH7pr10sJV9caUhk3ORyK,Sigan Hablando
2um0106nrjNOayotnhbKMZ,"Fiestas, Tragos, Noche Loca",2,7JH7pr10sJV9caUhk3ORyK,Sigan Hablando
5Y5n1K7yn5kHFvNf7xL8l5,Y Me Verán,3,7JH7pr10sJV9caUhk3ORyK,Sigan Hablando
6at5CSe9grrC30rQwdI0bQ,Nunca Se Imaginó,4,7JH7pr10sJV9caUhk3ORyK,Sigan Hablando
6k9zUQ7Gngrs8ULzQOyDDV,Me Tocó Morir,5,7JH7pr10sJV9caUhk3ORyK,Sigan Hablando
3XpcSpqQzgNqMsMismJSYZ,El Diablo,6,7JH7pr10sJV9caUhk3ORyK,Sigan Hablando
4r6VsjYXzkgaxUtE0s22Cm,Soy el Pirata,7,7JH7pr10sJV9caUhk3ORyK,Sigan Hablando
5XBKRRiNL7nbP3haJ7M9P0,Soy Manuel,8,7JH7pr10sJV9caUhk3ORyK,Sigan Hablando
3CzKvU0aS0bi8UNxoZFlEE,Chrysler 300 - En Vivo,9,7JH7pr10sJV9caUhk3ORyK,Sigan Hablando
0IKeDy5bT9G0bA7ZixRT4A,Bebe Dame,10,7JH7pr10sJV9caUhk3ORyK,Sigan Hablando
4hqcgS5XqaxtmXRib1UKJb,Un Idiota,11,7JH7pr10sJV9caUhk3ORyK,Sigan Hablando
0NmgAzatBPG3t2HNHfmGrn,Prefiero Empedarme,12,7JH7pr10sJV9caUhk3ORyK,Sigan Hablando
7JwpLvC5CKXzVjIytAjBBj,50 Mentadas,13,7JH7pr10sJV9caUhk3ORyK,Sigan Hablando
2Qu9wGTaDptmj7qla9F7Kg,Sangre Michoacana,1,1UtMaTZl4kau9NSFqc8wHp,"Del Barrio Hasta Aquí, Vol. 2"
1hHnCReCPe1FUkGLTeuCaC,Me Acostumbre A Lo Bueno,2,1UtMaTZl4kau9NSFqc8wHp,"Del Barrio Hasta Aquí, Vol. 2"
7Kicpyaa5jhmKxj9xUUPAA,EL WALKS,3,1UtMaTZl4kau9NSFqc8wHp,"Del Barrio Hasta Aquí, Vol. 2"
1WH2A9TEkuxx8k7R50nNBt,Gente Del Flaco,4,1UtMaTZl4kau9NSFqc8wHp,"Del Barrio Hasta Aquí, Vol. 2"
3P78VtCgQYatOenyJbPTpN,El Drogas,5,1UtMaTZl4kau9NSFqc8wHp,"Del Barrio Hasta Aquí, Vol. 2"
2YW8EvFnUFF1ff6mIQGv3v,El Blontezon,6,1UtMaTZl4kau9NSFqc8wHp,"Del Barrio Hasta Aquí, Vol. 2"
4hfEpjsxll9sWLmnbpaSv7,Negocio Perro,7,1UtMaTZl4kau9NSFqc8wHp,"Del Barrio Hasta Aquí, Vol. 2"
2vsXparn2QoH1PwOEy0l0K,Los Mire Con Talento (Version Estudio),8,1UtMaTZl4kau9NSFqc8wHp,"Del Barrio Hasta Aquí, Vol. 2"
3yaQXJLibcGEhRG8x62pUX,Sangre De Colima,9,1UtMaTZl4kau9NSFqc8wHp,"Del Barrio Hasta Aquí, Vol. 2"
1o8jINIv1utzkzmP6b82NH,100k,10,1UtMaTZl4kau9NSFqc8wHp,"Del Barrio Hasta Aquí, Vol. 2"
6AOuBKifehnHOfVKqzZGFi,Por El 5,11,1UtMaTZl4kau9NSFqc8wHp,"Del Barrio Hasta Aquí, Vol. 2"
6W8zkOCzjmRkc1E3JR3mBF,Descansando,12,1UtMaTZl4kau9NSFqc8wHp,"Del Barrio Hasta Aquí, Vol. 2"
65PuxkIWoPBsEnGmBiKOV2,Mi Madre Se Acuerda,13,1UtMaTZl4kau9NSFqc8wHp,"Del Barrio Hasta Aquí, Vol. 2"
1o6RLGFAhBenMGxKTvtw60,Lo Vieron Pasar,14,1UtMaTZl4kau9NSFqc8wHp,"Del Barrio Hasta Aquí, Vol. 2"
7A1Y4WZhvsyeKx4iG1ePX0,Que Esta Pasando,15,1UtMaTZl4kau9NSFqc8wHp,"Del Barrio Hasta Aquí, Vol. 2"
13nxws7ypVmYjOWew47SCN,No Es Pa Presumir,16,1UtMaTZl4kau9NSFqc8wHp,"Del Barrio Hasta Aquí, Vol. 2"
6aGdRGfVl7t9fL6aWbaFGd,Ando Bien Pedo,1,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
2C7CccBZZHxSHlc3KV534M,El Jabalí,2,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
7gYbVw3oEFM2w1jNIVu1yS,Jaimito Leyva,3,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
1Tn1foficwcu4wN5BUhh8j,Media Naranja,4,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
6cMoCUuDuM9qN4q91JazXu,Árboles De La Barranca,5,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
1cznypGCkvfe1EnL2QAa6y,Una Aventura,6,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
5tIVcRcVPMTlUvapEx70WE,Prohibido,7,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
1LacKS6o3uCGsB00RtHxzf,Cita Con Un Invento,8,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
0IpjVkKj5FKRKSk5hAx5Bk,No Me Dejes Nunca,9,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
2qzQO4Aivqqg24zPeHJRQw,No Logre Olvidarte,10,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
0jH7epDEcUS9n8Wcnx0aaX,Aguanta Corazon,11,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
37gyKGilCt4RW9l1Du8zIh,Te Hubieras Ido Antes,12,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
0FFmiFRIgV6retszwNWnP8,Dueño De Ti,13,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
2aZTpXXQkKl6CW3gcgurYo,El Vaso Derrama,14,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
3b2hRoU8E4NHvoZ7LtwBsa,El Coco,15,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
75ZkrYWgQtQjRdpsubetpG,Dos Celulares,16,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
15JDCT50VCWgjlTvxNRGXg,El Arbol Del Mayo,17,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
4ttexpvsnPqqnPxSTH3roN,El Rey,18,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
1HBDEruKxQkb9nZnp2QE5B,Hermoso Cariño,19,43VJC0wCb2qkm1KrIdRYqc,Pisteando Con La Regida (Vol. 3)
19iucT8nAxsGInO2Y1somA,24 de Diciembre,1,0yFixxmec99yoUUMPsr6kT,Navidad Con La Regida
7cWMHZIakSw3ANHmNSyndX,Ven A Mi Casa Esta Navidad,2,0yFixxmec99yoUUMPsr6kT,Navidad Con La Regida
0Es2hHjYJqRPlQjMxm6sut,Feliz Navidad,3,0yFixxmec99yoUUMPsr6kT,Navidad Con La Regida
1TXfox4cwT9ubQJXwAnouX,Navidad Sin Ti,4,0yFixxmec99yoUUMPsr6kT,Navidad Con La Regida
06jpTiHUJBpgXaiPvrFMLE,Cada Diciembre,5,0yFixxmec99yoUUMPsr6kT,Navidad Con La Regida
40qtYtAtU9KU120akkoOw5,Burrito Sabanero,6,0yFixxmec99yoUUMPsr6kT,Navidad Con La Regida
6jhN93AlwEqvfBNFVyjzTr,Campanas Navideñas,7,0yFixxmec99yoUUMPsr6kT,Navidad Con La Regida
5IF4qgcAd8WeL9YWxP89jY,Calles de Houston,1,5qRP84o6qlXu1M4K6zSWib,"Otro Pedo, Otro Mundo"
6cjs4tocRS5CqVdwmkoTns,No Cantaron Las Mananitas,2,5qRP84o6qlXu1M4K6zSWib,"Otro Pedo, Otro Mundo"
3rcZEndE4FBHwWIWPRMiOf,Vamos Bien,3,5qRP84o6qlXu1M4K6zSWib,"Otro Pedo, Otro Mundo"
3XdfyjlFzsD0i7cJncclwc,Pisando Cucarachas,4,5qRP84o6qlXu1M4K6zSWib,"Otro Pedo, Otro Mundo"
0vuZ129TJJ6IBS3Gg9mKol,Bien Frozen,5,5qRP84o6qlXu1M4K6zSWib,"Otro Pedo, Otro Mundo"
1DSFQMFptch8ssZ77Q1Iin,Dos Chavalos,6,5qRP84o6qlXu1M4K6zSWib,"Otro Pedo, Otro Mundo"
4moFn24ZryrFwxi8VtfWka,Versos Del Infierno,7,5qRP84o6qlXu1M4K6zSWib,"Otro Pedo, Otro Mundo"
7jObBsY2j46Qa8s7HHDDRo,Ahi Les Va,8,5qRP84o6qlXu1M4K6zSWib,"Otro Pedo, Otro Mundo"
1EDoZIuqk95ltTORT4QCBV,Entre Tanto Santo Falso,9,5qRP84o6qlXu1M4K6zSWib,"Otro Pedo, Otro Mundo"
1NHpFE1SjcO2rNmFeJnRN7,Mares y Los Yates,10,5qRP84o6qlXu1M4K6zSWib,"Otro Pedo, Otro Mundo"
2BW8PWWj9JEauiLAogtdTB,Intro,1,2NUfhyZ1jMj2YUAFo753c4,Adicto
5mvQxewFOB8Ft4Wz13AwWj,Adicto,2,2NUfhyZ1jMj2YUAFo753c4,Adicto
5Ja3BRIClNXt7P6LXm0Up6,18 Llantas,3,2NUfhyZ1jMj2YUAFo753c4,Adicto
6Funt1lyAnsArseCpDk7tk,Tiacentral,4,2NUfhyZ1jMj2YUAFo753c4,Adicto
2ZLWA53f3RT821b7eM4QlQ,"Agusto ""GTR""",5,2NUfhyZ1jMj2YUAFo753c4,Adicto
3VBBuhpRfJYkIV8SNE9Akw,Ando Contento,6,2NUfhyZ1jMj2YUAFo753c4,Adicto
408njIFyu87eurjTtLlDan,P town,7,2NUfhyZ1jMj2YUAFo753c4,Adicto
78hr8rkCLl8kzjUHGiAfKK,Tiempo de Brillar,8,2NUfhyZ1jMj2YUAFo753c4,Adicto
4imJCOD3fJ5gBAFzqCex2O,(S)enor,9,2NUfhyZ1jMj2YUAFo753c4,Adicto
5Vlqn1W53JlVoTV3NgxU0h,Somos Mexicanos,10,2NUfhyZ1jMj2YUAFo753c4,Adicto
0rB4KwwzSFUF6l57nh4rf5,Estoy Aqui - Bonus Track,11,2NUfhyZ1jMj2YUAFo753c4,Adicto
6IL1O74pjRGkAQoish4rvk,Me Dicen El Coyote,1,3sVXSzrTDtqu3SazsdAKzb,Pisteando Con La Regida Vol. 2
6RHiugSfPYmqDeY4zmWkoX,Los Sufrimientos,2,3sVXSzrTDtqu3SazsdAKzb,Pisteando Con La Regida Vol. 2
5BIuH1OqCtQM5DvLNob8cO,Que Tal Se Siente,3,3sVXSzrTDtqu3SazsdAKzb,Pisteando Con La Regida Vol. 2
6BTUFCvfdIVvNfKT0TCiB2,Olegario Chaidez,4,3sVXSzrTDtqu3SazsdAKzb,Pisteando Con La Regida Vol. 2
5gNsVknjvVagIqpED37LKF,La Vida Del Changuito,5,3sVXSzrTDtqu3SazsdAKzb,Pisteando Con La Regida Vol. 2
0a4mdOouk0dfU5jZ1rYMEv,No Volvere,6,3sVXSzrTDtqu3SazsdAKzb,Pisteando Con La Regida Vol. 2
2kO5z9x8uvOZziM1EZLX6E,Vaciando Botellas,7,3sVXSzrTDtqu3SazsdAKzb,Pisteando Con La Regida Vol. 2
3yS8KJmIqB8CFBGKi4SNZF,Alma Enamorada,8,3sVXSzrTDtqu3SazsdAKzb,Pisteando Con La Regida Vol. 2
2jFf11yM0aRv4DrNOcJtFX,El Muchacho Alegre,1,6XCfOtEcXJgbq6ka1C7eAc,Pisteando Con La Regida
4Wj4cg6ZA7JM7ZDd2C0X1Y,Mi Gusto Es,2,6XCfOtEcXJgbq6ka1C7eAc,Pisteando Con La Regida
1bEeWutf9HIPBnpE3bEPLu,Vida Mafiosa,3,6XCfOtEcXJgbq6ka1C7eAc,Pisteando Con La Regida
51rRgWc5zh8mSV9xFWnhng,Prenda Del Alma,4,6XCfOtEcXJgbq6ka1C7eAc,Pisteando Con La Regida
2iS3svHVEtHHPA0AJ88AZd,Te Voy A Olvidar,5,6XCfOtEcXJgbq6ka1C7eAc,Pisteando Con La Regida
2Be24aeUotYipsHiOhgDYE,Quien Es Usted,6,6XCfOtEcXJgbq6ka1C7eAc,Pisteando Con La Regida
6a3hO4g1j1ClurDUCgYy1t,La Numero 20,7,6XCfOtEcXJgbq6ka1C7eAc,Pisteando Con La Regida
4OFZupXwpalIFG1BbbuQt7,30 Kilos,1,1kkgaqEDusHWTP51xkiUn1,Del Barrio Hasta Aquí
0IsaqFRLAveK5LiwuO0mK9,Sigo Chambeando,2,1kkgaqEDusHWTP51xkiUn1,Del Barrio Hasta Aquí
0WQ6wwOc4j2MYJ2dnjo3Hk,El Empiezo,3,1kkgaqEDusHWTP51xkiUn1,Del Barrio Hasta Aquí
0ZWyrRhG7VQ7Grslf1v0RS,El Dinero Los Cambio,4,1kkgaqEDusHWTP51xkiUn1,Del Barrio Hasta Aquí
7njWRsONZwb8znBYDd5Xl1,Malos Pasos,5,1kkgaqEDusHWTP51xkiUn1,Del Barrio Hasta Aquí
036UkrZahgcm5ciIiELmnQ,Les Voy A Platicar,6,1kkgaqEDusHWTP51xkiUn1,Del Barrio Hasta Aquí
7bC7TdehslF8iUS5f8wRpP,En Modesto Se La Pasa,7,1kkgaqEDusHWTP51xkiUn1,Del Barrio Hasta Aquí
6sHQbbIZbZurYqGfeKzhts,Aquel Morrillo,8,1kkgaqEDusHWTP51xkiUn1,Del Barrio Hasta Aquí
5rC7YmH8CJhC6uiFDYbAUL,Soy De Michoacan,9,1kkgaqEDusHWTP51xkiUn1,Del Barrio Hasta Aquí
7BxCvgkMSSJ34C7H8goDk7,Aquí Sigo Yo,10,1kkgaqEDusHWTP51xkiUn1,Del Barrio Hasta Aquí
3ycQxnY4UsffMXNt8w4yqZ,Entre Files Y Las Huertas,11,1kkgaqEDusHWTP51xkiUn1,Del Barrio Hasta Aquí
6TVsSZkyy3GraIG7UddluH,Rey Del Humo,12,1kkgaqEDusHWTP51xkiUn1,Del Barrio Hasta Aquí
6lxdyzq5zwGg2Wgyy3798y,Graffiteando Paredes,13,1kkgaqEDusHWTP51xkiUn1,Del Barrio Hasta Aquí
5i1lL7iQU1zvju3Glqu9Y5,Atlanta Hasta Florida,14,1kkgaqEDusHWTP51xkiUn1,Del Barrio Hasta Aquí
0nMqz0H6Nh7qn38xI3Law7,Soy Montero,1,6cuMLImONAtfxkZOOIaIev,En Vivo Puros Corridos
2n8FOXGNq6i8rCIZcLzKs4,El Fifty Pa Los Gringos,2,6cuMLImONAtfxkZOOIaIev,En Vivo Puros Corridos
0xyYGsjyOj8e0gyln3fOK0,Fume Uno,3,6cuMLImONAtfxkZOOIaIev,En Vivo Puros Corridos
302EyQ2HF5QXgNjUCgiTdC,Caminando Con Buen Porte,4,6cuMLImONAtfxkZOOIaIev,En Vivo Puros Corridos
5yRX39hinpUjhfQDZF7zxm,Iniciales JG,5,6cuMLImONAtfxkZOOIaIev,En Vivo Puros Corridos
72o9UqF5JApT5ZFs2RpkHX,Pedro Del Valle,6,6cuMLImONAtfxkZOOIaIev,En Vivo Puros Corridos
5ZlhwByCK9RSmTLacMJlaD,Radicamos En South Central,7,6cuMLImONAtfxkZOOIaIev,En Vivo Puros Corridos
7yfqSEIbOlSnWQtbQTvEAm,Chino Por Apodo,8,6cuMLImONAtfxkZOOIaIev,En Vivo Puros Corridos
2yOCo1Pkgq4NPkL5VL14rk,Dos Plumas,9,6cuMLImONAtfxkZOOIaIev,En Vivo Puros Corridos
0BlyGOktAiaru1oi6R5H7O,El De Jalisco,10,6cuMLImONAtfxkZOOIaIev,En Vivo Puros Corridos
62ns2GqhVgtdXcAaT1viND,El JR,11,6cuMLImONAtfxkZOOIaIev,En Vivo Puros Corridos
0hCTogzrTZBcKCWpjDhSdF,Sergio El Americano,12,6cuMLImONAtfxkZOOIaIev,En Vivo Puros Corridos
7zsF9ErcJjpvU5oJE7qadO,MARAVILLA,1,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
7AysIqSEDiwP4CUsAXJwrk,PRIMO,2,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
708Xn7MHNQZo3nMErlgXKI,PAJUELAZO,3,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
0u5ml8a0djgz1cC1hKkJG0,FARANDULITAS,4,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
3IEvQ1CzszUJtTRLmmMJ2X,5-7,5,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
6b6qi0ObycTK8hdrkgU21Y,CHINO,6,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,7,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
4JWJ5BFdXnyV7BzTLj7dfJ,MR INTERNACIONAL,8,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
2lAUq68F2bt7Kc218n9FPp,AY MAMÁ,9,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
7ojqw2j3HrrmXhfykBV88i,DETONA,10,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
0u1sqxkxZDI9ENRhtjBEUU,LA BANDOLERA,11,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
0R23grfg7MaNE9TUpNNQUU,LA TROKA,12,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
5lKFO0PrOC9jmOlPEdjHsL,DOS DÍAS,13,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
1wsDxqEDpsvNCatbXHjOje,BLANCA ROSITA Y MARIA,14,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
6HrALJOMsfPCCbUo5cJCON,ESCAPATE,15,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
7qXptgpZGo8AFPhJCBVLFE,LINDA,16,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
54dLa5eBEOu21QkmBus4cL,DEMBOW BÉLICO,17,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
0zLA16D7GXoT8K7XFaiCv3,TU SI,18,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
7Jk86fYuucnJRzp3XlYK4C,LA 701,19,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
5jgvoAw4cyAYdxhPN7zwZb,TENDIDO,20,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
7bpYjSF1pw7Klp38Y9rJK2,LOS CUADROS,21,27GWSFRITD8JJcSGMgEfTN,INCÓMODO
1VykDC2twhsRrlhgxJHKRZ,Sad Loqueron,1,1O51JYs5jdmREsm45dyeGc,THE GB
6HPU2csiZAxNziZbW7jd6Y,Lucky Charms,2,1O51JYs5jdmREsm45dyeGc,THE GB
4gR70oLwVCnAAmaLmvBOjY,Rococo,3,1O51JYs5jdmREsm45dyeGc,THE GB
1ufvUzb22WGWvNoHecXWZn,La Niña,4,1O51JYs5jdmREsm45dyeGc,THE GB
64bkq8hlgf0zTtBxQvXIrn,A Puro Dolor,5,1O51JYs5jdmREsm45dyeGc,THE GB
3eATXx1HGzaiLG9MTwakHl,Fly Club,6,1O51JYs5jdmREsm45dyeGc,THE GB
6Q2UhuLaPUlC9VANQOjPxo,Neta,7,1O51JYs5jdmREsm45dyeGc,THE GB
7LYDbpD5tUi9sdYxUdJ0yv,Cuento de Hadas,8,1O51JYs5jdmREsm45dyeGc,THE GB
4afProqHUVQW8v1ympoNTP,Mi Segunda Vida,9,1O51JYs5jdmREsm45dyeGc,THE GB
21NvSNOb9eqlRwFeqreHmM,Sin Yolanda,10,1O51JYs5jdmREsm45dyeGc,THE GB
3cZ7HCLpXjKGy0mLNNPvxr,BELIKON,11,1O51JYs5jdmREsm45dyeGc,THE GB
1Gp71NN7m8WYIFMi335lJJ,El Boss,12,1O51JYs5jdmREsm45dyeGc,THE GB
2AXzmijK5XGp27edG4VMyJ,Fancys,13,1O51JYs5jdmREsm45dyeGc,THE GB
10nK29LmMRNULNyIah8VJX,Bichi,14,1O51JYs5jdmREsm45dyeGc,THE GB
5rRIkqmOeExv72ZAQKsNKk,Me Voy,15,1O51JYs5jdmREsm45dyeGc,THE GB
5Y2Lozc5neSagsc8250JDj,Dolido,16,1O51JYs5jdmREsm45dyeGc,THE GB
1zlbnoJE5NabN9STMIYmf1,Sonrisa Colgate,17,1O51JYs5jdmREsm45dyeGc,THE GB
6rW8WieVVPbX2cpySBu4Vv,Balenciaga Rose,18,1O51JYs5jdmREsm45dyeGc,THE GB
3ftm3PVm5uBdBvk2UeIqnl,Mocoso,19,1O51JYs5jdmREsm45dyeGc,THE GB
3EOePIpf8GdVg0SRxqGL4h,Ando En Lo Malo,20,1O51JYs5jdmREsm45dyeGc,THE GB
0AedbGm7eNJnEFCXVKQX2C,Perfecta,21,1O51JYs5jdmREsm45dyeGc,THE GB
3wtZAUizB7ReUKVuVsKWT7,LOU LOU,22,1O51JYs5jdmREsm45dyeGc,THE GB
7C0xpS2Dt5pRVPmGjaZout,Abeja Reina,1,3lHvL6z4Xy7QNiRFfCMK6S,SS23
0DMmtu6bymuNiigYdmlPNx,Mis Fantasías Y Yo,2,3lHvL6z4Xy7QNiRFfCMK6S,SS23
5vbI1ZAapMWilQko88A2mA,Celular,3,3lHvL6z4Xy7QNiRFfCMK6S,SS23
0cKX0v0XEA9zhrNE8JOV93,¿A Poco Dices Que No?,4,3lHvL6z4Xy7QNiRFfCMK6S,SS23
2MQILdxJy3XTuC4yxDaovi,Así Es El Amor,5,3lHvL6z4Xy7QNiRFfCMK6S,SS23
1xzJ1wOqlqPscsIVaEnDwZ,La Neta Ahí Te Ves,6,3lHvL6z4Xy7QNiRFfCMK6S,SS23
2CWFcyR160Lv84SvqVcDtF,Te Quería Pa' Bien,7,3lHvL6z4Xy7QNiRFfCMK6S,SS23
